feature_id	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood
expr::P2RY8	2.973200	4.784180	6.344910	1.905420	2.998240	1.763230	2.272270	0.080265	0.060016	0.087527	0.055144	0.069919	0.063940	0.055526	0.137105	0.131023	0.060487	0.086357	0.356431	0.136196	3.011630	0.018667	85.448500	1.036760	1.075890	1.335870	2.756600	3.046880	3.050820	1.101380	1.887550	0.858818	2.334920	1.123960	1.633270	1.423190	2.565460	3.018590	0.501500	0.247854	0.444173	9.558440	3.978260	2.344240	0.724692	1.806410	1.006810	0.670601	0.444698	0.620145	0.486211	3.381420	2.470640	0.463595	0.473998	7.555490	58.015000	18.216900	28.520000	1.679190	1.747920	1.394580	1.163940	0.207495	16.346900	1.270500	0.955842	25.088200
expr::PAX3	0.252772	0.000000	0.000000	0.000000	0.206992	0.866320	0.024523	0.004359	0.008278	0.006080	1.347300	2.467060	0.007654	0.010897	0.003854	0.033017	0.004238	0.003553	0.575602	0.288149	0.640059	0.746917	0.018303	0.159969	0.174060	0.000000	0.000000	0.004699	0.003933	0.000000	0.000000	0.000000	0.000000	0.053116	0.026388	0.000000	0.004804	0.008871	0.000000	0.000000	0.000000	0.020323	0.000000	2.726410	0.633381	0.008355	0.000000	0.000000	0.000000	0.008059	0.000000	0.020752	0.085417	1.386500	0.954513	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.314300	0.008157	0.030094	0.097490	0.000000
expr::PAX5	0.042926	0.069482	0.009462	0.015232	0.025184	0.006384	0.013951	0.045677	0.049016	0.013690	0.021066	0.020075	0.025730	0.032413	0.021509	0.065035	0.014710	0.007801	0.028476	0.238339	0.031528	0.004625	87.289800	0.049394	0.015637	0.009080	0.131435	0.248846	0.264012	0.016861	0.005281	0.074873	0.006918	0.023687	0.007262	0.002721	0.016949	0.012352	0.034393	0.009845	0.026284	0.771733	0.153801	0.038567	0.013903	0.011506	0.008247	0.012202	0.006894	0.444540	0.006598	0.355823	0.046673	0.015808	0.009184	3.810300	41.849800	12.055800	18.076400	0.044230	0.051953	0.025615	0.000000	0.730356	0.022059	0.012724	0.053094	0.930495
expr::PAX7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.195237	0.502936	0.210270	0.000000	0.000000	1.306760	1.633240	0.183979	0.226931	0.124617	0.108507	0.347385	0.179018	0.000000	0.000000	0.000000	0.000000	0.000000	0.007509	0.000000	0.005793	0.004811	0.005502	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006108	1.471300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026712	0.000000	0.020392	0.027098	0.000000	0.000000	0.007057	0.000000	0.000000	0.000000	0.000000	0.005261	0.265438	0.000000	0.000000	0.000000	0.000000
expr::PAX8	2.281900	2.104650	5.697780	1.186240	1.409580	0.811427	1.164200	1.071910	0.717184	0.463305	0.101088	0.173990	0.749630	0.721082	0.738398	1.254960	0.567862	0.425550	1.565590	0.875216	1.883910	1.832750	1.161330	2.775420	4.001220	1.006270	1.556050	3.506610	2.699840	0.980953	1.057670	2.246720	1.022870	14.466900	0.501122	0.301949	173.585000	343.827000	0.635972	0.692979	0.668218	2.905590	2.121540	0.903310	0.235922	3.364120	1.743690	0.386137	0.342508	0.900528	0.352392	2.366020	1.237300	1.905750	2.520030	2.458690	1.868600	3.441170	1.155930	1.150480	1.303700	1.435040	0.840070	4.957300	1248.760000	1.937700	1.684020	0.419778
expr::PBRM1	22.535400	18.678700	11.488600	18.671400	20.397500	27.046800	21.214200	3.930110	4.240540	4.476500	15.813700	13.976000	4.858720	5.147350	4.145920	5.901560	4.807950	3.775880	8.588690	5.238650	18.794100	26.624500	26.856500	20.722400	21.907200	20.738800	14.374200	11.512800	8.727590	13.472300	18.936100	16.561600	19.611300	22.390100	7.881240	5.513710	4.543160	8.282260	5.881700	5.417980	5.976510	16.631300	17.898300	14.791100	9.026170	25.394500	28.319300	6.006040	5.250890	8.665960	5.115140	15.855200	15.908100	17.881600	18.612700	14.493300	16.021500	12.438600	16.309700	9.999620	9.058620	5.832370	14.058000	16.248200	21.098400	26.673700	20.877700	3.607860
expr::PBX1	17.291900	20.791900	23.011000	20.930100	23.306800	33.497500	44.907300	10.199600	12.305900	10.981200	16.882700	12.901300	11.445000	16.098800	8.106240	10.637400	13.284300	8.510260	7.068760	9.765350	25.695900	23.991300	0.028614	50.799400	114.301000	52.532500	21.192500	14.531800	6.002650	40.318200	44.000300	13.153500	46.376400	100.769000	9.561370	6.117450	7.321920	13.537900	1.238380	0.517731	0.903242	17.460600	17.554600	19.844800	15.358500	12.362600	41.552600	12.092000	9.576290	8.675390	9.118230	15.420700	27.949100	8.944190	9.465160	10.986700	3.993890	7.489070	6.604850	9.588440	11.783300	4.306820	36.246900	4.432830	25.350900	146.796000	40.185300	0.911109
expr::PCM1	32.532500	28.670300	24.096300	39.059500	37.592400	44.948700	39.193700	16.997800	16.881000	20.805200	50.616300	45.723900	20.988600	21.783800	17.808700	20.041300	23.674200	17.948100	30.965200	19.909200	30.763100	34.880400	67.179200	35.000600	49.911500	39.911500	25.452800	20.451400	13.270800	27.410700	36.161000	20.188200	35.640200	48.799900	18.298100	14.689800	12.392300	30.569900	10.913500	10.660600	13.124800	32.529000	35.391300	26.088900	45.948900	47.708400	58.875000	14.482400	11.788000	19.851900	13.575500	36.386800	31.357800	24.540300	25.043000	29.089200	43.974000	27.488800	29.908700	19.807600	20.202300	12.288900	28.916000	109.094000	45.833000	50.561600	31.702800	7.215300
expr::PDGFB	47.840100	41.996700	5.222900	6.814930	12.952700	6.217590	9.479580	6.004500	7.399680	7.498970	10.489900	12.435900	10.754700	9.065440	6.819990	8.082790	8.952120	6.777430	8.183910	7.526970	33.542600	0.139795	3.629400	10.589600	14.253500	27.177600	12.199600	6.285050	2.539400	12.811900	20.646100	5.031390	24.401400	16.385400	14.389400	13.050700	12.132800	23.466600	1.553260	0.447258	0.828364	14.990400	45.260600	14.462400	6.631380	23.464900	6.098720	3.671170	2.831810	4.025200	3.311620	5.601920	12.120100	12.199800	14.641800	10.411100	4.817960	8.267500	9.185640	8.228680	6.838700	4.928080	12.362100	7.128820	30.125900	18.433600	10.809100	0.543013
expr::PDGFRA	54.008900	56.693200	20.910000	69.590700	62.463500	35.699000	69.312100	17.464100	13.806800	8.950860	3.585430	2.766820	7.786750	10.011600	12.874000	13.146900	9.512980	6.347440	8.271150	12.254500	43.165100	165.306000	0.079626	57.431800	94.761900	54.051500	38.023000	25.863700	15.581100	43.341900	54.869200	15.676300	42.460000	70.036600	22.609600	5.605060	8.031100	16.098200	4.586660	1.368850	3.060750	81.775900	62.950000	19.978100	5.153130	43.083600	225.253000	6.593200	4.267320	8.740530	7.794400	5.445900	19.902100	15.330600	19.659600	40.804300	21.634200	28.155300	67.679400	25.431800	22.696300	10.301400	44.820000	12.624900	29.176400	80.373600	60.313100	0.101329
expr::PDGFRB	313.774000	191.352000	33.227700	279.035000	288.486000	359.918000	103.969000	15.930000	17.964400	19.434400	7.775900	13.454300	24.419200	17.582100	11.840700	11.472400	16.923900	19.410700	10.472100	14.787700	187.015000	230.505000	0.905529	254.121000	326.349000	70.556300	45.429800	24.074700	9.552160	51.650900	98.248600	29.819400	94.939900	220.105000	45.797300	38.856100	43.050300	79.482600	7.877810	1.888800	4.412220	163.827000	188.922000	48.793100	25.955900	187.402000	215.050000	12.551700	6.584080	19.770600	12.004500	40.238200	105.522000	56.478400	98.551600	58.483200	43.749400	43.764100	71.769500	26.209800	20.971300	6.569860	48.687300	36.023800	145.848000	253.495000	173.163000	1.156710
expr::PDPK1	12.912300	9.990190	13.256800	14.505300	14.209700	15.831700	15.463200	10.189600	15.863400	14.685000	34.066300	33.725300	17.652400	20.378500	10.598900	9.918800	19.127900	11.382200	8.783640	6.759180	12.006300	13.318300	17.464000	14.241100	17.852800	14.880000	14.046200	14.301500	13.250200	13.326200	14.582800	12.990600	14.732300	16.396700	6.861400	5.805110	7.946150	10.585400	6.251750	6.700650	7.258790	16.302300	17.201800	13.338000	9.530600	16.492500	17.136000	7.350620	6.590210	10.394800	6.918780	16.032900	14.416600	14.514200	16.410600	17.544500	20.348100	16.034100	17.109300	11.961500	12.346100	9.180890	11.223800	17.288900	17.268700	19.396900	14.618600	4.702320
expr::PGR	3.242410	1.328580	1.810350	14.778400	9.921370	14.735300	4.170460	0.271696	0.241439	0.385273	0.190013	0.294378	0.376103	0.266950	0.359874	0.820368	0.252117	0.325208	0.615344	0.586959	3.742970	0.103950	0.005661	45.347500	115.606000	5.337300	1.936770	1.075020	0.161300	3.861190	3.503680	0.374143	4.338160	62.939900	2.485100	1.805770	0.890828	0.922903	0.114804	0.015715	0.064266	1.257020	2.927970	1.029600	0.449394	2.612080	20.304400	0.170751	0.073644	3.306510	0.161357	1.762260	5.908610	0.529548	0.940344	0.908818	0.570547	0.609035	1.605030	0.580593	0.585971	0.087156	2.015940	2.267600	1.422730	85.955900	20.442600	0.006439
expr::PIK3CA	19.564900	17.306200	7.761930	17.203100	17.558000	22.021000	12.895000	2.922640	3.513070	3.342220	9.073780	9.812200	4.492080	4.707450	2.838300	3.710070	3.236980	2.689940	4.229300	3.462040	16.954900	19.435300	21.630000	11.373800	13.679000	13.427500	8.014130	5.569750	3.013250	7.135610	12.991100	8.539580	14.062300	12.649200	5.069450	3.329240	3.617880	5.673890	2.918990	2.589780	3.021480	7.251550	14.698400	8.632390	6.350140	20.410500	14.867400	2.864830	1.931880	3.304920	1.869590	6.857120	9.028030	11.587100	11.929600	9.250310	11.510000	7.979770	10.458500	5.854230	4.992470	2.520390	6.806040	8.487910	11.774000	17.962200	13.733900	4.381620
expr::PIK3CB	11.974600	9.964470	6.853940	11.296900	9.996120	12.981300	10.851000	6.543220	10.391400	9.011890	27.853300	22.085900	13.138500	17.645500	7.382460	10.034200	10.187600	7.442800	9.692700	6.877310	11.423500	10.871000	11.116200	10.715800	9.383010	10.259800	10.210200	12.311300	11.075500	8.054060	10.987200	12.228900	12.069700	11.198800	6.427450	5.138180	7.382930	11.632800	4.420780	4.581880	5.525340	9.732950	11.046100	11.386500	12.160400	11.145300	9.294670	7.679540	5.724710	6.785700	6.141180	7.664810	11.931500	20.171600	20.839800	9.888310	7.336100	9.814620	8.580740	7.576850	7.923090	5.221400	9.309980	7.840710	22.606200	10.227900	12.555100	10.111000
expr::PIK3CD	9.527920	11.920400	3.774900	10.927800	10.354100	9.869210	10.347400	4.346510	5.763950	3.174880	6.549630	7.634790	8.400930	7.478510	4.945180	4.627700	2.816410	2.917190	4.725050	4.484790	7.405270	8.466310	116.361000	10.718500	10.851100	9.744500	7.610470	6.139810	5.304720	10.942500	9.609880	6.992930	9.929340	12.568400	2.818610	1.660630	5.954200	8.771110	2.271590	2.132770	2.724760	35.200500	25.160100	6.437350	0.855687	10.889600	15.606300	1.773720	1.402580	2.091080	1.747690	5.227470	9.488410	4.516950	5.102260	16.523000	122.605000	44.002900	91.427600	5.297860	4.985680	2.723850	8.883900	9.752740	11.727000	13.367900	10.899300	114.324000
expr::PIK3R1	58.411900	44.527600	12.847100	35.300700	53.558100	65.587500	49.473700	21.622600	27.673200	20.946500	27.123300	21.334300	37.652800	51.932100	20.015800	17.230700	17.614600	19.131400	28.071400	20.508100	82.551900	32.205700	22.242200	61.194500	74.189700	59.519200	29.917700	23.782300	12.087500	57.087100	85.913900	17.500000	89.628200	51.726000	17.168200	15.373700	9.320990	9.151270	24.125200	21.256800	22.612100	29.298700	45.524400	64.100700	33.125200	156.921000	41.763500	4.523730	2.453730	9.387320	3.866950	11.927300	33.538700	35.713500	41.624600	31.016600	23.624000	23.430200	31.986600	14.215900	14.404400	6.658090	38.181700	9.428870	29.870700	77.778100	58.005300	9.606760
expr::PIK3R2	15.613700	16.053000	58.833500	23.711000	21.397300	21.389100	33.192400	36.029800	45.930700	36.162500	33.403500	36.462400	55.655500	48.854800	43.253000	18.887000	48.120000	28.300600	14.724900	13.706400	17.684300	44.588800	16.140600	44.456900	51.612100	24.464000	24.952300	25.519000	21.477200	19.905600	25.500000	46.050100	22.722200	40.499300	13.400700	10.086900	15.956300	24.614600	11.781700	13.821600	13.411100	20.926300	22.742000	27.878300	10.587600	26.817900	55.269700	11.915500	9.799090	34.123500	11.117300	47.902500	33.824600	35.382900	38.087600	24.896100	16.386400	22.762800	18.781400	25.259800	23.342900	22.311000	21.246200	34.302500	26.800600	41.324700	36.529800	6.530450
expr::PIM1	52.471100	177.299000	17.187300	65.584300	46.581500	40.966000	104.558000	4.636440	5.158840	4.438620	20.985500	20.552900	7.071540	7.751540	4.850810	9.381810	3.705440	3.289260	10.307300	6.994800	61.172600	32.544300	26.924400	160.684000	45.521700	59.071900	36.805300	38.749000	23.210900	75.025700	40.288900	237.634000	49.582600	121.944000	48.375200	12.214000	20.153500	27.016700	22.980900	41.156900	36.546300	134.169000	80.603600	28.373900	18.165800	18.063100	88.980800	10.068900	6.876260	7.486820	10.845000	23.039500	32.024400	163.990000	170.505000	62.924500	87.692100	73.388700	98.758700	36.288900	53.454600	29.017500	118.811000	22.678500	43.657800	67.134500	174.535000	151.161000
expr::PLK2	43.211900	31.839700	8.884120	52.152800	34.304900	19.967800	35.112100	18.489600	36.209400	49.577000	2.974330	3.638120	59.816500	64.147900	28.980100	11.508100	64.798700	40.379200	5.730150	6.440880	64.019900	20.158100	2.177980	89.544400	73.713700	20.847100	16.647800	11.818100	8.433870	12.978000	17.998600	56.119800	17.277400	62.830800	24.612500	21.808900	12.882100	19.206200	15.717000	15.727100	16.160800	75.575800	59.212900	29.821700	5.845260	89.907200	45.522400	10.208300	9.354430	110.326000	12.175400	12.481800	37.488500	83.609900	78.654000	21.302600	10.802800	16.477600	166.952000	12.697500	10.018200	5.373640	12.604600	70.715600	44.674300	65.368600	70.148400	1.067640
expr::PML	59.331000	44.220000	14.709200	34.908900	33.483900	31.965900	34.530700	4.799830	4.859430	5.201370	7.138680	8.306390	7.141920	6.145060	3.937210	5.894420	5.085450	4.433720	6.762370	4.878570	52.465100	37.037700	38.242900	44.103100	52.410800	39.225500	21.576000	12.787000	9.330670	34.373400	27.275300	19.169400	25.297600	44.022600	11.252100	7.611180	11.196400	19.201800	6.159180	5.154870	4.383770	21.288800	52.661500	26.835000	6.128910	42.405100	32.032600	4.583830	3.651140	7.219260	3.518430	18.921300	32.917600	26.789000	29.744500	27.410100	30.748200	21.028300	32.845700	15.728200	15.312700	7.748990	35.687000	9.142230	42.668800	55.293500	37.972300	14.431400
expr::PMS2	5.390610	4.026840	4.594590	5.093930	4.946450	5.200160	6.331590	3.101860	4.867550	4.076390	11.809900	11.364000	6.225360	6.805770	3.295860	4.579950	4.922030	3.131630	4.017720	3.297380	5.638680	9.342660	14.498400	5.754850	6.991130	4.798410	3.684490	3.336090	2.535850	3.533790	4.549860	4.800360	4.520580	6.686900	1.812520	1.244570	3.771110	6.076760	1.631470	1.513260	1.843680	3.615900	4.332590	4.617820	1.957760	7.120560	6.631650	1.330730	1.172970	2.255340	1.309140	5.343280	5.613310	8.849920	9.154670	4.295190	7.317230	4.188490	5.922140	3.049840	3.131170	2.228590	3.656990	4.854820	6.992820	6.794190	6.182720	1.538400
expr::POLE	11.840400	8.472910	4.845200	12.993700	10.555700	13.575800	13.831300	1.643550	2.295170	2.188460	59.195800	73.370100	5.538910	3.969820	2.106290	1.605300	2.549710	1.321370	1.785850	1.320060	11.922200	10.710600	32.901300	15.954900	18.509700	13.186000	12.847600	11.696600	13.408000	13.013600	14.029500	11.732700	13.127900	17.354700	4.663880	2.976560	3.168250	8.083480	7.637260	7.172050	5.168810	11.621800	11.797500	10.650800	6.684630	14.301000	17.567300	5.168120	5.255120	3.117160	5.367110	6.174970	16.505000	20.324300	20.280400	15.446900	18.545900	13.867000	35.862900	12.035200	11.813600	9.836050	12.185600	50.114600	11.480700	16.397500	14.437200	3.400170
expr::PPARG	61.811800	57.172400	1.616220	2.511740	6.722010	2.525220	12.345900	0.772491	1.075620	0.533128	1.644100	1.435290	1.037590	1.222840	0.802463	0.596884	0.907589	0.399180	0.831366	0.467771	42.707600	12.477400	0.161412	5.338070	5.297140	3.396420	12.402700	26.143700	27.395000	3.507760	2.315550	2.861050	2.079190	5.429470	2.945900	2.716610	4.624400	7.911620	2.023320	2.846570	2.883140	4.542380	11.164200	2.757420	1.211630	7.954360	10.242000	0.498572	0.411273	0.538491	0.759943	0.272915	3.080780	2.665870	3.498830	5.437240	0.821539	5.980000	6.510840	5.938700	8.120230	6.817640	1.785110	3.931520	10.646200	6.188840	5.451460	1.146470
expr::PPP2R1A	82.019800	68.434500	115.137000	110.200000	91.420400	116.068000	105.460000	75.475300	103.103000	90.705100	169.588000	172.395000	120.272000	130.239000	84.310200	79.416800	112.131000	79.940500	54.444100	56.042500	82.110300	115.367000	113.586000	108.701000	121.691000	90.722500	76.184000	63.630200	46.506400	61.293800	108.219000	96.320900	108.044000	119.896000	95.165300	82.733900	52.797900	84.058300	23.690500	19.061400	23.776400	50.034500	80.050900	67.472800	79.158900	88.914500	143.803000	25.534500	18.812100	51.548700	24.324800	92.487300	91.982400	83.387200	89.668400	70.991500	54.151500	55.431800	66.901900	54.176300	47.073600	36.091900	74.580400	61.269700	100.770000	121.957000	102.342000	36.186700
expr::PPP6C	46.729900	38.338500	32.732200	45.262900	46.329100	51.416800	29.419300	19.182700	20.219600	20.756000	42.215400	31.126000	19.573200	28.113800	19.129900	20.638800	22.030200	18.241400	33.467500	20.392800	41.107800	38.423800	49.528200	35.343500	35.576300	32.791500	29.812400	31.623600	27.316200	30.190900	31.904800	34.337100	32.773100	37.117600	16.642200	13.114500	17.978800	23.232800	11.081100	12.355300	14.415800	38.032000	38.013500	31.814700	48.360500	44.820500	33.593800	15.022300	13.843200	25.332000	14.923500	29.012600	29.965400	39.141500	40.930500	29.429200	39.446900	31.685600	36.111800	26.211400	28.665300	21.435100	30.404900	41.367500	43.660500	38.933100	37.483200	27.154100
expr::PRCC	52.338500	48.006300	39.164000	51.710200	52.837300	60.237300	56.971300	26.869200	33.239800	29.536500	74.191300	72.843800	46.628500	45.201000	27.539200	30.279500	32.489500	25.618700	31.891600	23.873700	53.439600	60.424100	78.708400	60.419100	76.947300	60.968700	43.787200	40.692900	30.405300	48.779600	53.337500	51.210300	53.029800	64.231200	24.085600	20.697700	25.160300	45.384400	18.962600	20.123200	23.525700	55.143700	55.905400	41.167300	44.706300	63.049300	59.996400	15.841400	16.457600	30.707700	17.321700	49.384400	60.240800	61.558000	64.479000	46.938800	62.037500	46.914300	59.556100	36.493200	39.293200	29.890100	58.216800	57.188000	64.802300	74.486800	58.706700	36.178200
expr::PRDM14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.935130	0.000000	0.000000	0.000000	0.000000
expr::PREX2	12.571400	10.128600	1.096840	5.536470	6.011060	6.644630	4.988900	6.963380	6.492980	10.484700	3.041440	5.393340	6.600860	6.233910	5.966980	5.172090	6.185290	8.389910	7.651950	5.588590	9.744630	0.060650	0.014643	4.419130	6.213000	4.475090	2.402150	1.254340	0.615998	2.433760	4.790010	1.203430	4.350060	6.601670	2.232390	1.837330	1.061430	1.551950	0.324759	0.172595	0.275835	4.445230	8.931380	1.826860	1.302480	8.180170	2.994940	0.506034	0.276623	0.479006	0.402546	3.617640	4.092980	2.017800	2.255630	2.572470	0.805271	1.360860	1.767200	1.612830	1.191100	0.442780	2.476320	2.218680	16.785900	5.509700	4.492340	0.014648
expr::PRKCI	13.626400	15.275300	7.983140	19.710500	17.187800	19.946800	18.497400	6.961410	9.507180	8.399670	25.740000	16.918800	9.131010	14.123100	7.915520	9.317260	12.465400	6.378410	7.992810	5.931150	14.306900	29.654100	10.716400	21.065500	22.506100	15.156900	14.173400	14.309400	13.328400	11.896800	20.084300	22.501700	21.452600	21.686500	7.306370	4.001780	9.522040	17.842900	3.653120	3.787420	4.403430	25.322800	20.864500	25.727200	6.214490	24.610900	29.753400	4.641670	4.538190	7.939770	4.515140	19.297200	22.492600	19.274400	19.519300	11.897600	9.402750	11.262200	8.164710	18.643200	21.222400	16.830700	14.924400	23.886500	35.705000	25.660300	24.489300	1.924280
expr::PTEN	41.568400	44.965600	17.955400	34.193900	41.069700	40.407300	25.629300	9.596960	11.942000	9.601800	46.492600	33.177800	10.559900	15.046900	8.877270	12.144200	10.366900	8.517110	9.051720	9.544520	34.533600	23.488500	56.107700	47.440900	51.515200	25.838800	19.505100	19.130900	15.376600	20.444700	25.207600	17.746800	23.346700	40.930300	11.851300	7.690060	9.706210	13.353500	11.029500	11.141900	10.932500	46.096700	31.309200	13.204400	9.158820	46.852100	31.157300	9.569500	8.806350	18.341900	10.307200	17.763400	26.892600	20.082900	20.808400	20.720900	29.049600	20.335500	36.547700	15.296200	17.136000	12.202800	23.331800	20.163300	31.023100	43.118100	38.923600	44.811800
expr::PTPN11	53.524100	38.410300	27.915000	63.396800	51.856400	76.627100	45.402400	50.067700	45.570400	48.609400	45.818800	37.093700	40.507100	56.372000	49.185000	54.579800	48.396400	48.266800	93.829100	71.321700	42.883100	95.492900	55.163100	35.197800	43.351900	44.113600	26.389800	21.459900	10.894000	27.228000	43.687100	23.505600	49.724300	40.504400	19.584500	15.708600	13.827800	16.207400	13.813300	14.323400	17.804900	26.762700	39.103700	27.523300	42.060700	58.102300	26.986300	8.965340	5.385710	19.372000	7.235020	23.444700	30.165200	29.502200	34.802800	24.566200	15.804900	20.020900	15.723900	21.808800	21.817300	10.143200	35.745200	16.397800	35.300700	47.562100	36.223400	3.612860
